region,2022_rank,country,regime_type,five_year_mean,year,democracy_index_score,percent_W
Latin America and the Caribbean,89,Mexico,Hybrid regime,5.8340000000000005,2018,6.19,0.482
Latin America and the Caribbean,89,Mexico,Hybrid regime,5.8340000000000005,2018,6.19,0.482
Latin America and the Caribbean,89,Mexico,Hybrid regime,5.8340000000000005,2018,6.19,0.482
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2018,6.24,0.15
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2018,6.24,0.1625
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2018,6.24,0.1625
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2018,6.24,0.175
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2018,6.24,0.1625
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2018,6.24,0.1625
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2018,6.24,0.175
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2018,6.24,0.1625
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2018,6.24,0.15
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2018,6.24,0.1625
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2018,6.24,0.15
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2018,6.24,0.1625
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2018,6.24,0.175
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2018,6.24,0.1625
Latin America and the Caribbean,77,Paraguay,Hybrid regime,6.082000000000001,2018,6.24,0.1625
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2786885245901639
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2701612903225806
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2701612903225806
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2786885245901639
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2701612903225806
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2701612903225806
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2701612903225806
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2701612903225806
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2701612903225806
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.236
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2701612903225806
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2701612903225806
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2796208530805687
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2796208530805687
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2701612903225806
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2701612903225806
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2701612903225806
Asia and Australasia,167,Afghanistan,Authoritarian,1.862,2018,2.97,0.2701612903225806
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2063037249283667
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2091690544412607
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2085714285714285
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2085714285714285
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2063037249283667
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2091690544412607
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2091690544412607
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2085714285714285
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2068965517241379
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2091690544412607
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2063037249283667
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2091690544412607
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2063037249283667
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2091690544412607
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2085714285714285
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2091690544412607
Asia and Australasia,73,Bangladesh,Hybrid regime,5.884,2018,5.57,0.2091690544412607
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1489361702127659
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1489361702127659
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1702127659574468
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1739130434782608
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1489361702127659
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1739130434782608
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1489361702127659
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1489361702127659
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1489361702127659
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1489361702127659
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1489361702127659
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1489361702127659
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1489361702127659
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1489361702127659
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1739130434782608
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1489361702127659
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1489361702127659
Asia and Australasia,84,Bhutan,Hybrid regime,5.5120000000000005,2018,5.3,0.1702127659574468
Asia and Australasia,121,Cambodia,Authoritarian,3.26,2018,3.59,0.2
Asia and Australasia,121,Cambodia,Authoritarian,3.26,2018,3.59,0.2
Asia and Australasia,121,Cambodia,Authoritarian,3.26,2018,3.59,0.216
Asia and Australasia,121,Cambodia,Authoritarian,3.26,2018,3.59,0.208
Asia and Australasia,121,Cambodia,Authoritarian,3.26,2018,3.59,0.216
Asia and Australasia,121,Cambodia,Authoritarian,3.26,2018,3.59,0.2
Asia and Australasia,121,Cambodia,Authoritarian,3.26,2018,3.59,0.216
Asia and Australasia,121,Cambodia,Authoritarian,3.26,2018,3.59,0.208
Asia and Australasia,121,Cambodia,Authoritarian,3.26,2018,3.59,0.216
Asia and Australasia,121,Cambodia,Authoritarian,3.26,2018,3.59,0.208
Asia and Australasia,121,Cambodia,Authoritarian,3.26,2018,3.59,0.208
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,156,China,Authoritarian,2.4,2018,3.32,0.2494117647058823
Asia and Australasia,83,Fiji,Hybrid regime,5.715999999999999,2018,5.85,0.196078431372549
Asia and Australasia,83,Fiji,Hybrid regime,5.715999999999999,2018,5.85,0.196078431372549
Asia and Australasia,83,Fiji,Hybrid regime,5.715999999999999,2018,5.85,0.2156862745098039
Asia and Australasia,83,Fiji,Hybrid regime,5.715999999999999,2018,5.85,0.196078431372549
Asia and Australasia,83,Fiji,Hybrid regime,5.715999999999999,2018,5.85,0.196078431372549
Asia and Australasia,83,Fiji,Hybrid regime,5.715999999999999,2018,5.85,0.196078431372549
Asia and Australasia,83,Fiji,Hybrid regime,5.715999999999999,2018,5.85,0.196078431372549
Asia and Australasia,83,Fiji,Hybrid regime,5.715999999999999,2018,5.85,0.196078431372549
Asia and Australasia,83,Fiji,Hybrid regime,5.715999999999999,2018,5.85,0.196078431372549
Asia and Australasia,83,Fiji,Hybrid regime,5.715999999999999,2018,5.85,0.196078431372549
Asia and Australasia,83,Fiji,Hybrid regime,5.715999999999999,2018,5.85,0.196078431372549
Asia and Australasia,83,Fiji,Hybrid regime,5.715999999999999,2018,5.85,0.196078431372549
Asia and Australasia,83,Fiji,Hybrid regime,5.715999999999999,2018,5.85,0.196078431372549
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2018,6.88,0.1441441441441441
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2018,6.88,0.1486486486486486
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2018,6.88,0.1486486486486486
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2018,6.88,0.15
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2018,6.88,0.1486486486486486
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2018,6.88,0.1441441441441441
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2018,6.88,0.1486486486486486
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2018,6.88,0.1441441441441441
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2018,6.88,0.1441441441441441
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2018,6.88,0.1441441441441441
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2018,6.88,0.1486486486486486
Asia and Australasia,40,Malaysia,Flawed democracy,7.154000000000001,2018,6.88,0.1486486486486486
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2023460410557184
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2017543859649122
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2017543859649122
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2046783625730994
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2023460410557184
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2017543859649122
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2017543859649122
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2023460410557184
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2017543859649122
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2017543859649122
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2023460410557184
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2017543859649122
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2023460410557184
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2017543859649122
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2023460410557184
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2017543859649122
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2023460410557184
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2017543859649122
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2017543859649122
Asia and Australasia,107,Pakistan,Hybrid regime,4.234,2018,4.17,0.2017543859649122
Middle East and North Africa,142,Bahrain,Authoritarian,2.558,2018,2.71,0.15
Middle East and North Africa,142,Bahrain,Authoritarian,2.558,2018,2.71,0.15
Middle East and North Africa,142,Bahrain,Authoritarian,2.558,2018,2.71,0.15
Middle East and North Africa,142,Bahrain,Authoritarian,2.558,2018,2.71,0.15
Middle East and North Africa,142,Bahrain,Authoritarian,2.558,2018,2.71,0.15
Middle East and North Africa,142,Bahrain,Authoritarian,2.558,2018,2.71,0.15
Middle East and North Africa,142,Bahrain,Authoritarian,2.558,2018,2.71,0.15
Middle East and North Africa,142,Bahrain,Authoritarian,2.558,2018,2.71,0.15
Middle East and North Africa,142,Bahrain,Authoritarian,2.558,2018,2.71,0.15
Middle East and North Africa,142,Bahrain,Authoritarian,2.558,2018,2.71,0.15
Middle East and North Africa,142,Bahrain,Authoritarian,2.558,2018,2.71,0.15
Middle East and North Africa,142,Bahrain,Authoritarian,2.558,2018,2.71,0.15
Middle East and North Africa,142,Bahrain,Authoritarian,2.558,2018,2.71,0.15
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2522796352583586
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2644376899696048
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2644376899696048
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2522796352583586
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2644376899696048
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2644376899696048
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2522796352583586
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2644376899696048
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2644376899696048
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2522796352583586
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2644376899696048
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2522796352583586
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2644376899696048
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2644376899696048
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2644376899696048
Middle East and North Africa,124,Iraq,Authoritarian,3.612,2018,4.06,0.2644376899696048
Middle East and North Africa,115,Lebanon,Authoritarian,4.126,2018,4.63,0.046875
Middle East and North Africa,115,Lebanon,Authoritarian,4.126,2018,4.63,0.046875
Middle East and North Africa,115,Lebanon,Authoritarian,4.126,2018,4.63,0.046875
Middle East and North Africa,115,Lebanon,Authoritarian,4.126,2018,4.63,0.046875
Middle East and North Africa,115,Lebanon,Authoritarian,4.126,2018,4.63,0.046875
Middle East and North Africa,115,Lebanon,Authoritarian,4.126,2018,4.63,0.046875
Middle East and North Africa,115,Lebanon,Authoritarian,4.126,2018,4.63,0.046875
Middle East and North Africa,115,Lebanon,Authoritarian,4.126,2018,4.63,0.0393700787401574
Middle East and North Africa,115,Lebanon,Authoritarian,4.126,2018,4.63,0.046875
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2018,1.49,0.1
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2018,1.49,0.128
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2018,1.49,0.128
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2018,1.49,0.128
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2018,1.49,0.1
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2018,1.49,0.128
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2018,1.49,0.1030927835051546
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2018,1.49,0.128
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2018,1.49,0.1030927835051546
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2018,1.49,0.128
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2018,1.49,0.1030927835051546
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2018,1.49,0.1
Sub-Saharan Africa,162,Democratic Republic of the Congo,Authoritarian,1.326,2018,1.49,0.1
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2018,2.87,0.2615384615384615
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2018,2.87,0.2615384615384615
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2018,2.87,0.2615384615384615
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2018,2.87,0.2615384615384615
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2018,2.87,0.2615384615384615
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2018,2.87,0.2615384615384615
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2018,2.87,0.2615384615384615
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2018,2.87,0.2615384615384615
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2018,2.87,0.2615384615384615
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2018,2.87,0.2615384615384615
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2018,2.87,0.2615384615384615
Sub-Saharan Africa,137,Djibouti,Authoritarian,2.7660000000000005,2018,2.87,0.2615384615384615
Sub-Saharan Africa,129,Eswatini,Authoritarian,3.068,2018,3.03,0.072463768115942
Sub-Saharan Africa,129,Eswatini,Authoritarian,3.068,2018,3.03,0.0958904109589041
Sub-Saharan Africa,129,Eswatini,Authoritarian,3.068,2018,3.03,0.0958904109589041
Sub-Saharan Africa,129,Eswatini,Authoritarian,3.068,2018,3.03,0.1351351351351351
Sub-Saharan Africa,129,Eswatini,Authoritarian,3.068,2018,3.03,0.0958904109589041
Sub-Saharan Africa,129,Eswatini,Authoritarian,3.068,2018,3.03,0.1351351351351351
Sub-Saharan Africa,129,Eswatini,Authoritarian,3.068,2018,3.03,0.072463768115942
Sub-Saharan Africa,129,Eswatini,Authoritarian,3.068,2018,3.03,0.0958904109589041
Sub-Saharan Africa,129,Eswatini,Authoritarian,3.068,2018,3.03,0.072463768115942
Sub-Saharan Africa,129,Eswatini,Authoritarian,3.068,2018,3.03,0.0958904109589041
Sub-Saharan Africa,129,Eswatini,Authoritarian,3.068,2018,3.03,0.1216216216216216
Sub-Saharan Africa,129,Eswatini,Authoritarian,3.068,2018,3.03,0.1216216216216216
Sub-Saharan Africa,129,Eswatini,Authoritarian,3.068,2018,3.03,0.0958904109589041
Sub-Saharan Africa,129,Eswatini,Authoritarian,3.068,2018,3.03,0.1216216216216216
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1791044776119403
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1478873239436619
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1619718309859155
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1538461538461538
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1478873239436619
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1619718309859155
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1538461538461538
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1478873239436619
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1791044776119403
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1478873239436619
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1619718309859155
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1478873239436619
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1619718309859155
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1538461538461538
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1478873239436619
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1619718309859155
Sub-Saharan Africa,118,Gabon,Authoritarian,3.512,2018,3.61,0.1538461538461538
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,108,Mauritania,Hybrid regime,3.944,2018,3.82,0.2026143790849673
Sub-Saharan Africa,126,Rwanda,Authoritarian,3.162,2018,3.35,0.6125
Sub-Saharan Africa,126,Rwanda,Authoritarian,3.162,2018,3.35,0.6125
Sub-Saharan Africa,126,Rwanda,Authoritarian,3.162,2018,3.35,0.6125
Sub-Saharan Africa,126,Rwanda,Authoritarian,3.162,2018,3.35,0.6125
Sub-Saharan Africa,96,Sierra Leone,Hybrid regime,4.876,2018,4.66,0.1232876712328767
Sub-Saharan Africa,96,Sierra Leone,Hybrid regime,4.876,2018,4.66,0.1232876712328767
Sub-Saharan Africa,96,Sierra Leone,Hybrid regime,4.876,2018,4.66,0.1232876712328767
Sub-Saharan Africa,96,Sierra Leone,Hybrid regime,4.876,2018,4.66,0.1232876712328767
Sub-Saharan Africa,96,Sierra Leone,Hybrid regime,4.876,2018,4.66,0.1232876712328767
Sub-Saharan Africa,130,Togo,Authoritarian,2.998,2018,3.1,0.1648351648351648
Sub-Saharan Africa,130,Togo,Authoritarian,2.998,2018,3.1,0.1868131868131868
Sub-Saharan Africa,130,Togo,Authoritarian,2.998,2018,3.1,0.1868131868131868
Sub-Saharan Africa,130,Togo,Authoritarian,2.998,2018,3.1,0.1868131868131868
Sub-Saharan Africa,130,Togo,Authoritarian,2.998,2018,3.1,0.1648351648351648
Sub-Saharan Africa,130,Togo,Authoritarian,2.998,2018,3.1,0.1868131868131868
Sub-Saharan Africa,130,Togo,Authoritarian,2.998,2018,3.1,0.1648351648351648
Sub-Saharan Africa,130,Togo,Authoritarian,2.998,2018,3.1,0.1868131868131868
Sub-Saharan Africa,130,Togo,Authoritarian,2.998,2018,3.1,0.1648351648351648
Sub-Saharan Africa,130,Togo,Authoritarian,2.998,2018,3.1,0.1868131868131868
Sub-Saharan Africa,130,Togo,Authoritarian,2.998,2018,3.1,0.1868131868131868
Sub-Saharan Africa,130,Togo,Authoritarian,2.998,2018,3.1,0.1868131868131868
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2018,3.16,0.3185185185185185
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2018,3.16,0.3185185185185185
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2018,3.16,0.3185185185185185
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2018,3.16,0.3056603773584905
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2018,3.16,0.3056603773584905
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2018,3.16,0.3185185185185185
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2018,3.16,0.3185185185185185
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2018,3.16,0.3185185185185185
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2018,3.16,0.3056603773584905
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2018,3.16,0.3185185185185185
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2018,3.16,0.3185185185185185
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2018,3.16,0.3056603773584905
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2018,3.16,0.3185185185185185
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2018,3.16,0.3185185185185185
Sub-Saharan Africa,132,Zimbabwe,Authoritarian,3.064,2018,3.16,0.3185185185185185
North America,12,Canada,Full democracy,9.072,2019,9.22,0.2899408284023668
North America,12,Canada,Full democracy,9.072,2019,9.22,0.2899408284023668
North America,12,Canada,Full democracy,9.072,2019,9.22,0.2899408284023668
North America,12,Canada,Full democracy,9.072,2019,9.22,0.2958579881656805
North America,12,Canada,Full democracy,9.072,2019,9.22,0.2899408284023668
North America,12,Canada,Full democracy,9.072,2019,9.22,0.2958579881656805
North America,12,Canada,Full democracy,9.072,2019,9.22,0.2899408284023668
North America,12,Canada,Full democracy,9.072,2019,9.22,0.2958579881656805
Western Europe,20,Austria,Full democracy,8.202,2019,8.29,0.3934426229508196
Western Europe,20,Austria,Full democracy,8.202,2019,8.29,0.3934426229508196
Western Europe,20,Austria,Full democracy,8.202,2019,8.29,0.4043715846994535
Western Europe,20,Austria,Full democracy,8.202,2019,8.29,0.4098360655737705
Western Europe,20,Austria,Full democracy,8.202,2019,8.29,0.3934426229508196
